sentence,intent
em muốn xet tuyển vào khoa mình nhưng k biết là năm nay khoa mình lấy bao nhiêu chỉ tiêu cho từng ngành ạ?,Admission_method
chao ad,Greetings
hệ thống thông tin quản lý thật sự học về gì hả ad?,Major_infor
học bổng quốc tế có mấy suất ạ?,Scholar
"xin hỏi học phí, thủ tục và tgian học cụ thể đầu vào như thế nào",Tuition_fee
e thấy có 2 nghành :kkees toán phân tích kiểm toán và hệ thống thông tin quản lí. vậy nghành ice thì ntn ak,Major_infor
học bổng của trg đh keuka thì đc bn ạ?,Scholar
"cho tôi hỏi xem điểm chuẩn các năm trước ở đâu vậy,",Basic_point
có bao nhiêu suât học bổng năm nay ạ?,Scholar
ad tl lời nhầm rồi đo,Denydisagree
một người có thể đc bao nhiêu học bổng ạ?,Scholar
à ad ơi ct của help là sao ạ?,Major_infor
"a/c ơi, gửi em xin thông tin về chương trình do đh quốc gia cấp bằng đc k ạ?",Major_infor
nhập học ngành mis ở đâu ạ, Enrollment
tổng giá trị học bổng cho 1 kì của ngành ice là bn ạ?,Scholar
"ad ơi, mình có chuyện muốn hỏi",Greetings
đk để nhận học bổng xs loại 2 ạ,Scholar
cho em hỏi khoa quốc tế thành lập năm nào vậy ạ,School_infor
tr ở đoạn nào vậy a,School_infor
"e muốn đăng kí ib, ad cho e hỏi mà ngành là bao nhiu?",Major_infor
ad ơi cho e hỏi,Greetings
cho mình hỏi,Greetings
"ad ơi, tỉ lệ giáo viên nc ngoài hằng năm là bn ạ?",Major_infor
"ad ơi cho e hỏi thứ 2,3 này e chưa đến nhập học kịp đc vậy trong tuần đó e đến nhập học đc ko ạh", Enrollment
thế mai e lên phỏng vấn xong 7-8 nhập học luôn ạ, Enrollment
chào bạn,Greetings
"ad ơi,chương trình liên kết thì với các trường đh nào ạ?",Major_infor
cho e hỏi là bạn e đc 18 điểm khối a1 muốn xin học bổng thì có đc k ạ,Scholar
helllu,Greetings
mỗi kì có bao nhiêu phần trăm giáo viên nc ngoài đứng lớp ạ?,Major_infor
"ad ơi, nếu đc ad cho em xin những lợi ích mà em có đc khi thma gia nckh với ạ?",Student_research
em k biết là mỗi năm khoa mình có bao nhiêu học bổng lê anh xuân ạ?,Scholar
em muốn hỏi mã ngành của ngành liên kết qt ạ ?,Major_infor
em đỗ đợt nguyện vọng bổ sung ngành ib thì phải nộp hồ sơ bao gồm những giấy tờ gì ạ?, Enrollment
"em xin hỏi ạ, học keuka thì sẽ học ở đâu ạ? có trong khuôn viên đhqg ko ạ?",School_infor
"ad ơi, khoa mình có tuyển sinh bằng điểm học bạ k ạ?",Admission_method
"ad ơi, hạn chót nộp báo cáo tổng kết là bao giờ vậy ạ?",Student_research
tạm biệt a/c,Bye
ngành quản lí thì cơ hội nghề nghiệp ntn ạ,Job_Opportunities
ngành ice học trong mấy năm ạ,Major_infor
"ad ơi, tháng 5 là chúng em phải bảo vệ đề tài nckh phải k ạ?",Student_research
chỉ tiêu chính xác ngành liên kết là bao nhiêu vậy ad?,Admission_method
đk để nhận học bổng ngắn hạn là gì ạ,Scholar
năm nay khoa mình lấy chỉ tiêu xét tuyển bs cho từng ngành là bn vậy ad?,Admission_method
"em có đọc thì thấy yêu cầu sat ít nhất 1100, em nộp sat thay cho a levels có được không ạ?",Admission_method
ad ngu quá,Other
ad ơi e nhập học muộn thì có bị làm sao k ạ, Enrollment
điểm chuẩn ngành ac năm nay khoảng bao nhiêu vậy cô,Basic_point
cho em xin thông tin về lịch trình học ngành kế toán( ac ) với ạ,Major_infor
mình muốn biết khoa ra đời khi nào,School_infor
năm nay khoa có bao nhiêu suất học bổng xuất sắc ạ?,Scholar
tỉ lệ giáo viên nc ngoài khoa mình có đạt 30% k ạ?,Major_infor
ad cho em xin lại thông tin học phí của đại học đối tác cấp bằng với ạ.,Tuition_fee
"ad ơi, tháng mấy thì chúng em phải nộp báo cáo tổng kết đề tài nckh a?",Student_research
thủ tuc đến nhập học hôm 20/8 là gì ạ, Enrollment
"ad ơi, cho em xin mẫu đk thực tập tại khoa vs ạ",Asking_docs
khoa mình quy định tối đa bao nhiêu năm thì phải hoàn thành chương trình học ạ,Major_infor
anh chị ơi cho em hỏi chương trình ib là do đại học qg cấp bằng phải k ạ?,Major_infor
có bao nhiêu học bổng dành cho sinh viên đạt thành tích trong kì thi quốc gia,Scholar
chị ơi em muốn hỏi sđt của ng quản lí ngành ib ý ạ, Enrollment
mình muốn biết về học phí cụ thể,Tuition_fee
chúc ad 1 ngày vui vẻ,Bye
cho e hỏi trong qt học tiếng có học bổng k ạ,Scholar
"ad ơi, tháng mấy thì khao công bố đề tài nckh vậy ạ?",Student_research
học bổng quốc tế có giá trị là bn ạ?,Scholar
có đề tài nào liên quan đến lĩnh vực công nghệ thông tin k ạ?,Student_research
điểm đầu vào cũng k cao lắm so với các khoa khác liệu khoa mình sau này ra trường có thể cạnh tranh k ạ,Job_Opportunities
tham gia nckh có đc giấy chứng nhận k ạ?,Student_research
hi bạn,Greetings
ad ơi sdt của thầy mai anh là số nào ạ,contact_point
cấu trúc đề thi tiếng anh năm trước thế nào ạ,Eng_condition
buổi sáng làm thủ tục nhập học từ mấy giwof vậy a, Enrollment
học bổng giỏi thì đc bn tiền ạ?,Scholar
học phí là bao nhiêu vậy ad?,Tuition_fee
điều kiện học bổng ngắn hạn là gì ạ?,Scholar
gửi em đơn xin thôi học ạ,Asking_docs
thế ad ơi khoa mình vc dành học bổng có kiểu khó lên giời xuống bỉên ko vậy,Scholar
điều kiện để nhận đk hk bổng là ntn ạ,Scholar
a/c cho em biết những giấy tờ cần thiết để nhập học đợt 2 ngành ice là gì ạ?, Enrollment
"ad ơi, em có thể đk học bằng kép bên trường đh luật k ạ?",Major_infor
2,Greetings
ad cho em hoi la ho so nop can nhung giay gi duoc khong a...ad ghi ro cho e nhe, Enrollment
"a/c ơi, khi nào em phải bảo vệ đề tài nckh vậy ạ?",Student_research
em đạt giải ba học sinh giỏi cáp tỉnh thì đc học bổng có giá trị là bn ạ?,Scholar
các trường đại học uc yêu cầu gì khi muốn chuyển tiếp,Major_infor
ad cho em biết thông tin liên hệ vs ng quản lí nhập học chương trình lk vs troy đc k ạ?, Enrollment
ad ơi cho e hỏi khoa tin học và ktmt xét tuyển như nào ạ ?,Admission_method
e đồng ý,Agree
"anh chị ơi, sắp tới em nhập học ngành mis nhưng gặp vấn đề vê việc chuẩn bị hồ sơ thì cần phải gọi cho ai để đc giải đáp ạ?", Enrollment
em có muốn hỏi về hồ sơ nhập học thì phải liên lạc vs ai ad, Enrollment
"ad ơi, nếu em tham gia nckh thì em có đc ưu tiên xet học bổng k ạ?",Student_research
mỗi năm khoa có bn xuất học bổng đi mỹ ạ ?,Scholar
học bổng khi học tại khoa qốc tế,Scholar
"ad ơi, mẫu đơn bảo lưu kq học tập vs ạ",Asking_docs
anh chị có thể tư vấn cho em học phí một năm của khoa mình được k ạ.,Tuition_fee
em sẽ về nước sớm vào ngày mai (4/9). vậy chiều 5/9 em có thể đến làm thủ tục nhập học được không ạ?, Enrollment
kinh doanh quốc tế là học về gì thế ạ,Major_infor
học bổng này được bao nhiêu mỗi kỳ ạ,Scholar
"ad ơi, chỉ tiêu năm trc 2 ngành ib,ac là bao nhiêu vậy ad?",Admission_method
em muốn hỏi mã ngành của ibb ạ,Major_infor
tín chỉ khoa mình tính bằng tiền việt à thầy/cô,Tuition_fee
bài thi ta các kỹ năng nào bắt buộc phải thi ạ,Eng_condition
có thể cho em mức học phí của 2 chương trình với australia k ạ,Major_infor
cho em hỏi học phí khoa mình ntn ạ,Tuition_fee
sai rồi,Denydisagree
số tiền mỗi tín chỉ giữa ngành ib vs ac khác nhau không ad eei ?,Tuition_fee
cho em hỏi cách liên lạc với phòng kế toán,contact_point
học phí của trg là bn ạ,Tuition_fee
đầu ra phải đạt những tiêu chuẩn gì thì đc nhận học bổng thủ khoa đầu ra ạ?,Scholar
cho em xin tiến trình đào tạo trong 4 năm ngnahf khoa học quản lý với ạ,Major_infor
khi nào thì chính thức nhập học vậy ad, Enrollment
k phải câu đó,Denydisagree
mã ngành kiểm toán phân tích và kế toán là j ạ,Major_infor
em đc 27 điểm khối a thì có đc xét tuyển thẳng vào khoa k ạ?,Admission_method
quy định gpa bao nhiêu trở lên thì có cơ hôi chuyển tiếp ak,Major_infor
"ad ơi, ngày 1/5 là em phải nộp báo cáo tổng kết ạ?",Student_research
hồ sơ cần những gì ạ?, Enrollment
có nhờ ng làm thủ tục nhập học đc k ạ? tại bh em k ở vn ạ, Enrollment
nếu e muốn nhập học bây giơ fthif cần những thủ tục j ạ?? e chưa nhận được giấy báo nên em k biết phải chuẩn bị những gì ạ!!, Enrollment
xin chào admin,Greetings
khoa mình ghi mã ngành ntn ạ?,Major_infor
ad cho e hỏi khoa kinh doanh quốc tế trường mình năm 2018 lấy baonhieu chỉ tiêu ạ,Admission_method
ad nhầm câu hỏi rồi,Denydisagree
cho e xin học phí của ngành kdqt /tháng với ạ,Tuition_fee
em có thể chọn đề tài nằm ngoài danh sách các đề tài nhà trường không?,Student_research
thì tiếng anh diễn ra trong bao lâu thé a,Eng_condition
"ad ơi, khi nào có danh sách đề tài nckh vậy ạ?",Student_research
thi ta có những kỹ năng nào được tự chon ạ,Eng_condition
ad có thể nói rõ hơn về học phí của khoa : gồm học dự bị và học chính được k,Tuition_fee
"ad ơi, cho em hỏi các đề tài nckh về lĩnh vực cntt với ạ?",Student_research
học bổng xuất sắc thì đc bn tiền ạ,Scholar
có học bổng khuyến khích sinh viên có hoạt động đoàn tốt k ạ?,Scholar
cho e hỏi?,Greetings
muon xem mã ngành thì vào chỗ nào ah,Major_infor
"ad ơi, khoa có những hỗ trợ gì cho sv khi tham gia nckh ạ?",Student_research
"ad ơi, khoa mình có chương trình học song bằng k ạ?",Major_infor
năm mấy thì được học thầy cô ngoại quốc ạ,Major_infor
"ad ơi, khoa mình có mẫu đk học lại k ạ?",Asking_docs
tư tưởng hcm và triết bao nhiêu tiền 1 tín ak ?,Tuition_fee
chỉ tiêu học bổng lệ anh xuân là bao nhiêu ạ?,Scholar
gửi cho em link đk học bổng dài hạn vs ạ,Asking_docs
điểm vào năm ngoái là bnhieu ạ,Basic_point
"ad ơi, ad có thể gửi danh sách đề tài nckh năm nay cho em đc k ạ?",Student_research
năm ngoái khoa mình lấy bn chỉ tiêu bs cho ngành kế toán liên kết vs đh help ạ?,Admission_method
muốn hỏi về vấn đề liên quan đến thư viện thì gọi cho ai vậy,contact_point
"a/c ơi, em muốn học bằng kép thì có thể đk ở những trg nào ạ?",Major_infor
học ngành kế kiểm thì mình đc đào tạo những j ạ,Major_infor
"ad ơi, tháng mấy thì khoa mình mới để sv đk tham gia đề tài nckh ạ?",Student_research
"mã ngành của ngành kế toán, phân tích kiểm toán là gì đấy ạ",Major_infor
cho e hỏi khoa quốc tế hok về những cái j z ạ,Major_infor
tạm biệt,Bye
em muốn hỏi chi tiết về khoa quản trị khách sạn ạ,Major_infor
chúng em được hưởng lợi ích gì khi nghiên cứu khoa học?,Student_research
giá trị mỗi suất học bổng cho sinh viên đạt giải cấp tỉnh/ thành phố?,Scholar
"a/c ơi, khi thma gia nckh thì em sẽ đc cộng bao nhiêu điểm vào điểm học tập vạy ạ?",Student_research
chỉ tiêu học bông xuất sắc là bao nhiêu ạ?,Scholar
cho em hỏi các cơ sở tiếp nhận hồ sơ của khoa mình ạ?, Enrollment
em nộp hồ sơ mis vậy cho em hỏi điểm chuẩn miss năm nay bao nhiêu ạ,Basic_point
điều kiện tuyển thẳng ngành ib là gì?,Admission_method
bao giờ có kết quả xét tuyển thẳng ạ?,Admission_method
giá trị của mỗi xuất học bổng địa phương là bn ạ?,Scholar
cho em xin đơn làm lại thẻ sv với ạ,Asking_docs
e k17 chưa có thẻ sv ạ,Other
mỗi năm khoa mình có bao nhiêu suất học bổng posco vậy ad?,Scholar
kinh doanh qt học những môn nào ạ,Major_infor
các suất học bổng có đc chia ra các ngành k ja,Scholar
a/c ơi em hỏi là năm nay khoa mình xét tuyển bằng những hình thức nào ạ?,Admission_method
ra trường cơ hội có việc làm thế nào ạ?,Job_Opportunities
"ad ơi, echo em xin danh sách các chương trình do đại học quốc gia câp bằng ạ?",Major_infor
ad cho em biết là thủ tục nhập học đợt 1 là ntn ạ?, Enrollment
"a/ c ơi, cho em hỏi em học ngành mis thì có thể tham gia những đề tài nckh về mảng cntt nào ạ?",Student_research
ad cho em hỏi thêm về học phí ngành kĩ thuật máy tính đc thi vào năm nay nữa ạ,Tuition_fee
em đc giải nhất đề tại nckh cấp quốc gia thì đc nhận học bổng hay đc miễn học phí ạ?,Scholar
học bổng giá trị lớn nhất là bao nhiêu tiền?,Scholar
cô oi cho em xin sdt của khoa quốc tế với ạ,contact_point
e k hiểu,Denydisagree
những yêu cầu để được chuyển tiếp là gì,Major_infor
học phí hệ chính quy ngành kinh tế quốc tế ạ,Tuition_fee
a ơi mà học ở đoạn nào a,School_infor
thi cấp bằng tiếng anh có khó không ạ.,Other
học tiếng anh bao lâu thì được học chuyên ngành ạ,Major_infor
"ad ơi, chương trình cử nhân ngành luật quốc tế có phải là chương trình bằng kép của khoa mình k ạ?",Major_infor
khoa mình năm ngoái có bao nhiêu học bổng địa phuwong ạ?,Scholar
cho mih thông tin về học phí cũng như chương trình học của trg vs ạ,Tuition_fee
em đổ ngành ib rồi thì thủ tục nhập học là ntn ạ, Enrollment
k phải rồi,Denydisagree
ngoài học phí ra khi chuyển tiếp còn các khoản phí nào nữa ạ,Major_infor
