sentence,intent
"ad ơi, những lợi ích mà em có đc khi tham gia nckh là gì vậy ạ?",research_benefits
"ad ơi, các kĩ năng gì của em có thể tiến bộ hơn khi tham gia nckh ạ?",research_benefits
"ad ơi, khi em tham gia nckh thì kho có những hỗ trợ ntn ạ?",research_benefits
"ad ơi, các đề tài nckh có hỗ trợ cho các môn học trên lớp của em k ạ?",research_benefits
em có thể đc cộng bao nhiêu điểm khi tham gia nckh ạ,research_benefits
em sẽ đc cộng tối đa bao nhiêu điểm học tập khi tham gia nckh ạ,research_benefits
"ad ơi, em sẽ đc cộng tối thiêu là bn điểm học tập khi tham gia nckh ạ?",research_benefits
"ad ơi, có phải nếu em tham gia nckh thì em chỉ đc cộng 5 điểm rèn luyện thôi ạ?",research_benefits
"ad ơi, điểm rèn luyện của em sẽ tăng ntn khi em tham gia nckh ạ?",research_benefits
"ad ơi, điểm học taaoj của em sẽ thay đổi ntn khi em tham gia đề tài nckh vậy ad?",research_benefits
"ad ơi, nếu tham gia nckh thì em sẽ đc tối đa bn tiền giải vaayn ạ?",research_benefits
giải nhất nckh thif đc bn tiền vậy ạ?,research_benefits
"ad ơi, giải nhì nckh là bn vậy ad?",research_benefits
"ad ơi, giải ba nckh là bn vậy ad?",research_benefits
"ad ơi, giải khuyến khích nckh là bn vậy ad?",research_benefits
ad ơi cho em hỏi nếu em tham gia nckh thì em sẽ có đc những lowin thế gì ạ?,research_benefits
"ad ơi, cho em biết những ưu tiên mà khoa dành cho sv tham gia nckh vs ạ?",research_benefits
cho em mẫu đơn đk miễn học quân sự ạ,Asking_docs
ad cho e hỏi phiếu đăng kí xét tuyển ntn ạ?,Asking_docs
nhà em ở xa thì in mẫu hồ sơ trên web xuống rồi nộp được ko ạ.?,Asking_docs
cho em xin mẫu hồ sơ đk nguyện vọng 1 vào trg vs ạ,Asking_docs
ad ơi cho e xin mẫu hồ sơ đăng kí nv2 vào trường với,Asking_docs
ad oi cho minh hoi mau ho so dki tuyen sinh nam nay co tren web cua truog chua a ??,Asking_docs
cho e xin link để mua hồ sơ dc ko ạ,Asking_docs
cho em cái link hố sơ xét tuyển với,Asking_docs
cho em xin mẫu đơn hỗ trợ học tập,Asking_docs
cho e m xin mẫu đơn đk xét tuyển ạ,Asking_docs
ad gửi cho em link đơn miễn giảm học phí,Asking_docs
ad cho em xin link đăng kí học bổng địa phương,Asking_docs
gửi cho em link đơn đăngkí học kì hè,Asking_docs
gửi em mẫu đơn đk học bổ xung,Asking_docs
cho em xin mẫu đơn chứng minh là sv khoa quốc tế,Asking_docs
cho em xin form đơn xin vạy vốn,Asking_docs
cho em xin link form để làm thẻ xe bus vs ạ,Asking_docs
cho em xin link tất cả các form làm hồ sơ xét tuyển vs ạ,Asking_docs
gửi cho em link đơn đk học bổ sung vs ạ,Asking_docs
cho em đơn miễn giảm học phí ạ,Asking_docs
"ad oơi, gửi em link forrm bảo lưu vs",Asking_docs
ad gửi cho em mẫu bảo lưu kết quả học tập ạ,Asking_docs
cho em xin mẫu đơn xin rút học phần đã đk vs ạ,Asking_docs
cho eemxin link form chuyển lớp học phần vs ạ,Asking_docs
cho em xin đơn mẫu đơn đăng ký học kỳ phụ (kỳ hè) năm học 2017-2018,Asking_docs
cho em đơn xin tam ngừng học và bảo lưu kết quả,Asking_docs
cho em xin đơn xin thôi học,Asking_docs
gửi em đơn xin gia hạn học phí,Asking_docs
"ad ơi, cho em xin đơn xin nhập học trở lại sau bảo lưu",Asking_docs
"ad ơi, gửi cho em đơn xin phúc khảo kết quả thi",Asking_docs
"ad ơi, cho em xin đơn xin đăng ký phòng tự học",Asking_docs
ad cho em đơn xin đăng ký xét tốt nghiệp đại học,Asking_docs
a/c cho em xin link mẫu form gia hạn học phí,Asking_docs
a.c cho em xin mẫu form chứng minh đk tham gia nghiên cứu khoa học ạ,Asking_docs
a.c ơi em muốn xin đơn đk học bổng dai fhanj,Asking_docs
gửi cho em link đk học bổng dài hạn vs ạ,Asking_docs
cho em xin mẫu đơn đk học bổng chu văn an,Asking_docs
mẫu đk xét tuyển bs là ntn ạ,Asking_docs
cho em mẫu đkxt ạ,Asking_docs
cho em mẫu đơn đk vào kí túc xá,Asking_docs
cho em đơn chứng mình là sv khoa mình đc k ạ,Asking_docs
cho em xin đơn miễn giảm học phí vs ạ,Asking_docs
a/c gửi cho em link đk xét học bổng yamada vs ak,Asking_docs
"cho em xin form đăng kí tham gia chương trình trao đổi sinh viên vs trg đh tokyo, nb ạ",Asking_docs
a/c gửi cho em form đk tham hia nckh,Asking_docs
cho em xin đơn đk tham gia trại hè tại thái lan,Asking_docs
cho em xin form đk học bổng posco năm học 2017-2018,Asking_docs
gửi cho em link đk học bổng posco năm học 2017-2018,Asking_docs
cho em xin link đk học bổng yamada năm 2019 vs,Asking_docs
gửi cho em link đk xét học bổng vingroup,Asking_docs
gửi cho em form đk chương trình sinh viên trao đổi vs trg đh seoul vs ạ,Asking_docs
ad gửi cho em tất cả các form đk học bổng tại khoa đ ck ạ,Asking_docs
"ad ơi, gửi cho em xin form tât cả các hồ sơ xét tuyển đc k ạ",Asking_docs
hồ sơ xét tuyển có form ntn ạ,Asking_docs
cho em xin link form đk xét tuyển vs ạ,Asking_docs
a/c cho em xin mẫu đơn gia hạn học phí với ạ,Asking_docs
cho em xin link đk thi vượt level đc k ạ,Asking_docs
cho em xin đơn làm lại thẻ sv với ạ,Asking_docs
"ad ơi, mẫu đơn bảo lưu kq học tập vs ạ",Asking_docs
"ad ơi, gửi cho em xin form làm minh chứng xét điểm rèn luyện vs ạ",Asking_docs
"admin ơi, em muốn làm vé xe bus thì phải xin mẫu cm là sv khoa q tế, nhà trg có form ý k ạ?",Asking_docs
"ad ơi, ad có mẫu khai hồ sơ cá nhân k ạ?",Asking_docs
"ad ơi, có mẫu đơn đk xét tuyển thằng của khoa k ạ?",Asking_docs
"ad ơi, khoa mình có mẫu đk học lại k ạ?",Asking_docs
"ad ơi, cho em xin đơn đk vượt tiên quyết vs ạ",Asking_docs
cho em xin đơn đk thực tập được k ạ?,Asking_docs
cho em hỏi khoa mình có mẫu đơn đk học lại k ạ?,Asking_docs
khoa mình có form đk phúc khảo k ạ?,Asking_docs
cho em xin mẫu đơn thôi học ạ,Asking_docs
"thày/cô cho em hỏi, khoa mình có mẫu đăng kí tham gia nghiên cứu khoa học k ạ?",Asking_docs
ad cho em xin mẫu đơn đk học bổng phát triển tài năng vs ạ,Asking_docs
form đk học vượt tiên quyết thì đơn ntn ạ?,Asking_docs
ad cho em xin mẫu minh chứng tham gia  hoạt động đc k ạ?,Asking_docs
"ad ơi, form miễn nghĩa vụ quân sự khoa mình có k ạ?",Asking_docs
"ad ơi, cho em xin đơn rút học phần đk vs ạ",Asking_docs
"ad ơi, gửi cho em đơn phúc khảo vs ạ",Asking_docs
"ad ơi, cho em xin mẫu đơn đăng kí bằng kép của đh luật vs ạ",Asking_docs
"ad ơi, cho em xin mẫu đơn đk bằng kép của đh ngoại ngữ vs ạ",Asking_docs
form dk học bằng kép ntn ạ?,Asking_docs
gửi em đơn xin thôi học ạ,Asking_docs
em muốn học lại sau khi bảo lưu nhưng k biết làm đơn ntn ạ?,Asking_docs
cho em xin form đk môn giáo dục thể chất tự chọn vs ạ.,Asking_docs
trg mình có mẫu đơn xin vay vốn năm 2017 k ạ,Asking_docs
gửi cho em xin mẫu đơn đk học kì hè vs ạ,Asking_docs
cho em cxin đơn đk thêm học phần vs ạ,Asking_docs
"ad ơi, cho em xin mẫu báo cáo tiến trình nghiên cứu khoa học vs ạ",Asking_docs
"ad ơi, cho em xin mẫu đk thực tập tại khoa vs ạ",Asking_docs
trường mình có form đk xét tuyển ntn vậy ạ,Asking_docs
form dk vượt tiên quyết vs ạ,Asking_docs
gửi em mẫu đơn đk thôi học ạ,Asking_docs
làm ơn gửi cho em đơn đăng ký phòng tự học,Asking_docs
gửi cho em đơn đk ở kí túc xá hacinco vs ạ,Asking_docs
"ad gửi, gửi cho em mẫu đơn xin mail khoa vs ạ",Asking_docs
cho em xin mẫu đơn đk tham gia xét học bổng posco 2016-2017 ạ,Asking_docs
cho em xin mẫu đơn đk đề tài nckh ạ,Asking_docs
cho em xin mẫu đơn đk thi vượt cấp ạ,Asking_docs
gửi cho em đơn xin tam ngừng học và blkq,Asking_docs
cho em xin mẫu đơn đk rút học phần ạ,Asking_docs
"ad ơi, khoa mình có đơn xin nộp học phí muộn k  ạ",Asking_docs
gửi cho em đơn đk học bằng kép tại đh ngoại ngữ vs ạ,Asking_docs
ad ơi bản sơ yếu lí lịch theo mẫu gửi kèm thì mình lấy ở đây ạ,Asking_docs
add ơi cho e hỏi,Greetings 
em chào ad ạ!!,Greetings 
"chào admin, mình có chút việc muốn hỏi được không ạ ?",Greetings 
ad ơi cho e hỏi với ạ,Greetings 
ad tư vấn cho e đc k ạ,Greetings 
"chào ad em là học sinh lớp 12, em đang có nguyện vọng xét tuyển vào khoa quốc tế ở trường ad có thể tư vấn giúp em 1 số điều thắc mắc được k ạ",Greetings 
hnay e nhận đc quyển sổ gthieu về khoa mình và e rất thích thú ad có thể tư vấn cho e đc k ạ,Greetings 
e muốn được tư vấn ạ,Greetings 
"cho em hỏi với ạ, năm nay e định đăng kí khoa quốc tế trường đhqg nhưng nhiều thông tin e vẫn không nắm dc, c có thể nói cho em được k ạ?",Greetings 
chào ad,Greetings 
chào admin,Greetings 
chào admin,Greetings 
chào addd,Greetings 
xin chào admin,Greetings 
thân gửi khoa quốc tế - đại học quốc gia hà nội (is-vnu),Greetings 
chao ad,Greetings 
hi bạn,Greetings 
hi bạn,Greetings 
add ơi,Greetings 
hello ad,Greetings 
hello,Greetings 
chào,Greetings 
ad ơi cho e hỏi,Greetings 
alo! cho em hỏi với ạ,Greetings 
chào ad ạ,Greetings 
mình muốn đc tư vấn,Greetings 
e muốn nhờ tư vấn,Greetings 
ad cho em hỏi,Greetings 
ad cho e hoi,Greetings 
ad cho em hỏi,Greetings 
tư vấn kỹ hơn cho mình,Greetings 
chào bạn mình muốn hỏi về,Greetings 
cho mình hỏi,Greetings 
chào anh chị,Greetings 
xin chào,Greetings 
hi ad,Greetings 
alo,Greetings 
hellu,Greetings 
.,Greetings 
có ai không,Greetings 
hi,Greetings 
ni hao,Greetings 
chào bạn,Greetings 
chao ban,Greetings 
ad ơi,Greetings 
ad oi,Greetings 
heyy,Greetings 
2,Greetings 
alo a,Greetings 
chị oei,Greetings 
e hỏi tý ạ,Greetings 
e hỏi vs ạ,Greetings 
chào khoa quốc tế,Greetings 
ad ơi em muốn hỏi,Greetings 
em cần tư vấn đc ko ạ,Greetings 
nhà trg cho e hỏi là,Greetings 
cô oi,Greetings 
ch oe hỏi,Greetings 
cho em hoti với ạ,Greetings 
cô ơi,Greetings 
ad ơi em muốn hỏi,Greetings 
admin ơi,Greetings 
a/c ơi cho em hỏi,Greetings 
anh/chị cho em hỏi,Greetings 
chào a/c,Greetings 
xin chào a/c,Greetings 
hello a/c,Greetings 
hello admin,Greetings 
bạn ơi,Greetings 
này,Greetings 
chào bạn,Greetings 
bạn ơi mình hỏi chút vs,Greetings 
"ad ơi, ad có đấy  k",Greetings 
chào adminnn,Greetings 
hey,Greetings 
hello,Greetings 
heelo,Greetings 
hello,Greetings 
ad ơi,Greetings 
"chào bạn mình có chút thắc mắc cần được tư vấn, ad giúp mình nhé",Greetings 
em chào a/c,Greetings 
chào ad min khoa quốc tế,Greetings 
có ai ở đấy k,Greetings 
ad có ở đấy k ạ,Greetings 
"ad ơi, mình có chuyện muốn hỏi",Greetings 
xin chào,Greetings 
helllu,Greetings 
ad này,Greetings 
chào bạn,Greetings 
thân gửi khoa quốc tế,Greetings 
kính gửi khoa quốc tế,Greetings 
"hellu, ad",Greetings 
admin này,Greetings 
admin ơi,Greetings 
hi,Greetings 
chào các anh/chị ạ,Greetings 
ad uj,Greetings 
cho e hỏi,Greetings 
ad ơi,Greetings 
ad ơi em bảo này,Greetings 
ad này,Greetings 
admin này,Greetings 
này cho em hỏi với,Greetings 
admin ơi,Greetings 
2 ad,Greetings 
2 admin,Greetings 
2 anh chị,Greetings 
hello anh chị,Greetings 
hello ac,Greetings 
hello ad,Greetings 
hello,Greetings 
ad ơi em có vài điều muốn tâm sự ạ,Greetings 
em cần tư vấn đc ko ạ,Greetings 
e hỏi vs ạ,Greetings 
e hỏi tý ạ,Greetings 
cho e hỏi?,Greetings 
bye,Bye
"cảm ơn bạn nhiều nhé, bye",Bye
tạm bieerjtad nhé,Bye
"mình cảm ơn, có gì thắc mắc mình hỏi bạn. bạn giúp mình nhé",Bye
gooodbye,Bye
byee,Bye
yêu ad. tạm biệt,Bye
hẹn gặp lại ad tại khoa,Bye
see you,Bye
"thanks ad nhiều, bye",Bye
nếu có gì bạn giúp mình nữa nhé,Bye
hẹn gặp ad  hôm nhập hoc nhé,Bye
hẹn gặp ad một ngày ko xa,Bye
em cảm ơn a.c nhé,Bye
mình cảm ơn,Bye
mình hiều rồi. cảm ơn ad,Bye
hẹn gặp ad,Bye
bye adddd,Bye
vâng em cảm ơn ạ,Bye
em cảm ơn,Bye
many thanks,Bye
vâng em cảm ơn ạ,Bye
em cảm ơn,Bye
e cảm ơn ạ,Bye
em cảm ơn ạ,Bye
dạ vâng em cảm ơn ad,Bye
e cảm ơn,Bye
cảm ơn ad nhiều lắm ạ,Bye
em cảm ơn nhiều ạ có gì thắc mắc em hỏi sau :3,Bye
em cám ơn,Bye
cảm ơn bạn,Bye
dạ em cảm ơn ad,Bye
vâng ạ. em cảm ơn,Bye
vâng ạ. em cảm ơn ad,Bye
vâng em cảm ơn ạ,Bye
vâng ạ. em cảm ơn ạ !,Bye
vâng e cảm ơn ạ,Bye
vâng e cảm ơn,Bye
vậy ạ!. em cảm ơn ạ,Bye
chúc ad 1 ngày vui vẻ,Bye
dạ xin cám ơn add ạ,Bye
cũng cám ơn add nhiều vì đã tl câu hỏi của em ạ,Bye
"dạ, em cảm ơn ạ",Bye
e cám ơn,Bye
vâng ! em cảm ơn ạ!,Bye
tks bạn.,Bye
tks a lot!,Bye
mình cảm ơn page,Bye
ok thanks,Bye
ok thanks,Bye
em cảm ơn cô ạ,Bye
em cảm ơn nhiều ạ có gì thắc mắc em hỏi sau,Bye
dạ cảm ơn bạn nhiều,Bye
e càm ơn ad ạ,Bye
cảm ơn và tạm biệt addd,Bye
mong sẽ sớm nhận được câu trả lời ạ  e cảm ơn anh/chị rất nhiều,Bye
byeee ad ạ,Bye
tạm bieệt admin,Bye
gooodbye admin,Bye
tạm biệt chị,Bye
tạm biệt a/c,Bye
"em cảm ơn a/c, good bye",Bye
mình cảm ơn ad nhiều nhiều,Bye
có gì em sẽ hỏi sau ạ,Bye
bye a/c,Bye
bye admin,Bye
tạm biệt bạn nhé,Bye
goodbye bạn,Bye
goodbye admin,Bye
