sentence,intent
cho em xin đơn đk thực tập được k ạ?,Asking_docs
cho em hỏi khoa mình có mẫu đơn đk học lại k ạ?,Asking_docs
khoa mình có form đk phúc khảo k ạ?,Asking_docs
cho em xin mẫu đơn thôi học ạ,Asking_docs
"thày/cô cho em hỏi, khoa mình có mẫu đăng kí tham gia nghiên cứu khoa học k ạ?",Asking_docs
ad cho em xin mẫu đơn đk học bổng phát triển tài năng vs ạ,Asking_docs
form đk học vượt tiên quyết thì đơn ntn ạ?,Asking_docs
ad cho em xin mẫu minh chứng tham gia  hoạt động đc k ạ?,Asking_docs
"ad ơi, form miễn nghĩa vụ quân sự khoa mình có k ạ?",Asking_docs
"ad ơi, cho em xin đơn rút học phần đk vs ạ",Asking_docs
"ad ơi, gửi cho em đơn phúc khảo vs ạ",Asking_docs
"ad ơi, cho em xin mẫu đơn đăng kí bằng kép của đh luật vs ạ",Asking_docs
"ad ơi, cho em xin mẫu đơn đk bằng kép của đh ngoại ngữ vs ạ",Asking_docs
form dk học bằng kép ntn ạ?,Asking_docs
gửi em đơn xin thôi học ạ,Asking_docs
em muốn học lại sau khi bảo lưu nhưng k biết làm đơn ntn ạ?,Asking_docs
cho em xin form đk môn giáo dục thể chất tự chọn vs ạ.,Asking_docs
trg mình có mẫu đơn xin vay vốn năm 2017 k ạ,Asking_docs
gửi cho em xin mẫu đơn đk học kì hè vs ạ,Asking_docs
cho em cxin đơn đk thêm học phần vs ạ,Asking_docs
"ad ơi, cho em xin mẫu báo cáo tiến trình nghiên cứu khoa học vs ạ",Asking_docs
"ad ơi, cho em xin mẫu đk thực tập tại khoa vs ạ",Asking_docs
trường mình có form đk xét tuyển ntn vậy ạ,Asking_docs
form dk vượt tiên quyết vs ạ,Asking_docs
gửi em mẫu đơn đk thôi học ạ,Asking_docs
làm ơn gửi cho em đơn đăng ký phòng tự học,Asking_docs
gửi cho em đơn đk ở kí túc xá hacinco vs ạ,Asking_docs
"ad gửi, gửi cho em mẫu đơn xin mail khoa vs ạ",Asking_docs
cho em xin mẫu đơn đk tham gia xét học bổng posco 2016-2017 ạ,Asking_docs
cho em xin mẫu đơn đk đề tài nckh ạ,Asking_docs
cho em xin mẫu đơn đk thi vượt cấp ạ,Asking_docs
gửi cho em đơn xin tam ngừng học và blkq,Asking_docs
cho em xin mẫu đơn đk rút học phần ạ,Asking_docs
"ad ơi, khoa mình có đơn xin nộp học phí muộn k  ạ",Asking_docs
gửi cho em đơn đk học bằng kép tại đh ngoại ngữ vs ạ,Asking_docs
ad ơi bản sơ yếu lí lịch theo mẫu gửi kèm thì mình lấy ở đây ạ,Asking_docs
add ơi cho e hỏi,Greetings
em chào ad ạ!!,Greetings
"chào admin, mình có chút việc muốn hỏi được không ạ ?",Greetings
ad ơi cho e hỏi với ạ,Greetings
ad tư vấn cho e đc k ạ,Greetings
"chào ad em là học sinh lớp 12, em đang có nguyện vọng xét tuyển vào khoa quốc tế ở trường ad có thể tư vấn giúp em 1 số điều thắc mắc được k ạ",Greetings
hnay e nhận đc quyển sổ gthieu về khoa mình và e rất thích thú ad có thể tư vấn cho e đc k ạ,Greetings
e muốn được tư vấn ạ,Greetings
"cho em hỏi với ạ, năm nay e định đăng kí khoa quốc tế trường đhqg nhưng nhiều thông tin e vẫn không nắm dc, c có thể nói cho em được k ạ?",Greetings
chào ad,Greetings
chào admin,Greetings
chào admin,Greetings
chào addd,Greetings
xin chào admin,Greetings
thân gửi khoa quốc tế - đại học quốc gia hà nội (is-vnu),Greetings
chao ad,Greetings
hi bạn,Greetings
hi bạn,Greetings
add ơi,Greetings
hello ad,Greetings
hello,Greetings
chào,Greetings
ad ơi cho e hỏi,Greetings
alo! cho em hỏi với ạ,Greetings
chào ad ạ,Greetings
mình muốn đc tư vấn,Greetings
e muốn nhờ tư vấn,Greetings
ad cho em hỏi,Greetings
ad cho e hoi,Greetings
ad cho em hỏi,Greetings
tư vấn kỹ hơn cho mình,Greetings
chào bạn mình muốn hỏi về,Greetings
cho mình hỏi,Greetings
chào anh chị,Greetings
xin chào,Greetings
hi ad,Greetings
alo,Greetings
hellu,Greetings
.,Greetings
có ai không,Greetings
hi,Greetings
ni hao,Greetings
chào bạn,Greetings
chao ban,Greetings
ad ơi,Greetings
ad oi,Greetings
heyy,Greetings
2,Greetings
alo a,Greetings
chị oei,Greetings
e hỏi tý ạ,Greetings
e hỏi vs ạ,Greetings
chào khoa quốc tế,Greetings
ad ơi em muốn hỏi,Greetings
em cần tư vấn đc ko ạ,Greetings
nhà trg cho e hỏi là,Greetings
cô oi,Greetings
cho e hỏi,Greetings
cho em hỏi với ạ,Greetings
cô ơi,Greetings
ad ơi em muốn hỏi,Greetings
admin ơi,Greetings
a/c ơi cho em hỏi,Greetings
anh/chị cho em hỏi,Greetings
chào a/c,Greetings
xin chào a/c,Greetings
hello a/c,Greetings
hello admin,Greetings
bạn ơi,Greetings
này,Greetings
chào bạn,Greetings
bạn ơi mình hỏi chút vs,Greetings
"ad ơi, ad có đấy  k",Greetings
chào adminnn,Greetings
hey,Greetings
hello,Greetings
heelo,Greetings
hello,Greetings
ad ơi,Greetings
"chào bạn mình có chút thắc mắc cần được tư vấn, ad giúp mình nhé",Greetings
em chào a/c,Greetings
chào ad min khoa quốc tế,Greetings
có ai ở đấy k,Greetings
ad có ở đấy k ạ,Greetings
"ad ơi, mình có chuyện muốn hỏi",Greetings
xin chào,Greetings
helllu,Greetings
ad này,Greetings
chào bạn,Greetings
thân gửi khoa quốc tế,Greetings
kính gửi khoa quốc tế,Greetings
"hellu, ad",Greetings
admin này,Greetings
admin ơi,Greetings
hi,Greetings
chào các anh/chị ạ,Greetings
ad uj,Greetings
cho e hỏi,Greetings
ad ơi,Greetings
ad ơi em bảo này,Greetings
ad này,Greetings
admin này,Greetings
này cho em hỏi với,Greetings
admin ơi,Greetings
2 ad,Greetings
2 admin,Greetings
2 anh chị,Greetings
hello anh chị,Greetings
hello ac,Greetings
hello ad,Greetings
hello,Greetings
ad ơi em có vài điều muốn tâm sự ạ,Greetings
em cần tư vấn đc ko ạ,Greetings
e hỏi vs ạ,Greetings
e hỏi tý ạ,Greetings
cho e hỏi?,Greetings
bye,Bye
"cảm ơn bạn nhiều nhé, bye",Bye
tạm bieerjtad nhé,Bye
"mình cảm ơn, có gì thắc mắc mình hỏi bạn. bạn giúp mình nhé",Bye
gooodbye,Bye
byee,Bye
yêu ad. tạm biệt,Bye
hẹn gặp lại ad tại khoa,Bye
see you,Bye
"thanks ad nhiều, bye",Bye
nếu có gì bạn giúp mình nữa nhé,Bye
hẹn gặp ad  hôm nhập hoc nhé,Bye
hẹn gặp ad một ngày ko xa,Bye
em cảm ơn a.c nhé,Bye
mình cảm ơn,Bye
mình hiều rồi. cảm ơn ad,Bye
hẹn gặp ad,Bye
bye adddd,Bye
vâng em cảm ơn ạ,Bye
em cảm ơn,Bye
many thanks,Bye
vâng em cảm ơn ạ,Bye
em cảm ơn,Bye
e cảm ơn ạ,Bye
em cảm ơn ạ,Bye
dạ vâng em cảm ơn ad,Bye
e cảm ơn,Bye
cảm ơn ad nhiều lắm ạ,Bye
em cảm ơn nhiều ạ có gì thắc mắc em hỏi sau :3,Bye
em cám ơn,Bye
cảm ơn bạn,Bye
dạ em cảm ơn ad,Bye
vâng ạ. em cảm ơn,Bye
vâng ạ. em cảm ơn ad,Bye
vâng em cảm ơn ạ,Bye
vâng ạ. em cảm ơn ạ !,Bye
vâng e cảm ơn ạ,Bye
vâng e cảm ơn,Bye
vậy ạ!. em cảm ơn ạ,Bye
chúc ad 1 ngày vui vẻ,Bye
dạ xin cám ơn add ạ,Bye
cũng cám ơn add nhiều vì đã tl câu hỏi của em ạ,Bye
"dạ, em cảm ơn ạ",Bye
e cám ơn,Bye
vâng ! em cảm ơn ạ!,Bye
tks bạn.,Bye
tks a lot!,Bye
mình cảm ơn page,Bye
ok thanks,Bye
ok thanks,Bye
em cảm ơn cô ạ,Bye
em cảm ơn nhiều ạ có gì thắc mắc em hỏi sau,Bye
dạ cảm ơn bạn nhiều,Bye
e càm ơn ad ạ,Bye
cảm ơn và tạm biệt addd,Bye
mong sẽ sớm nhận được câu trả lời ạ  e cảm ơn anh/chị rất nhiều,Bye
byeee ad ạ,Bye
tạm bieệt admin,Bye
gooodbye admin,Bye
tạm biệt chị,Bye
tạm biệt a/c,Bye
"em cảm ơn a/c, good bye",Bye
mình cảm ơn ad nhiều nhiều,Bye
có gì em sẽ hỏi sau ạ,Bye
bye a/c,Bye
bye admin,Bye
tạm biệt bạn nhé,Bye
goodbye bạn,Bye
goodbye admin,Bye
goodbye nạ,Bye
goodbye aạ,Bye
"iu admin, tạm biệt ad nhé",Bye
byeee,Bye
gbye,Bye
tạm biệt,Bye
hẹn gặp ad,Bye
goodbye and g9,Bye
"hẹn gặp ad, tạm biệt",Bye
see you again,Bye
see you later,Bye
không,Denydisagree
ý em là,Denydisagree
ad có thể giải thích rõ chút được không ạ,Denydisagree
e chả hiểu gì ạ,Denydisagree
là sao hả ad,Denydisagree
em vẫn chả hiểu gì,Denydisagree
ý k k phải như thế,Denydisagree
k phải ý em muốn hỏi,Denydisagree
"ad ơi, trên web thông báo khác mà",Denydisagree
"ad ơi, ad hiểu nhầm ý em rôi",Denydisagree
em k muốn hỏi về vấn đề đấy đâu ạ,Denydisagree
"đấy k phải vấn đề em muốn hỏi,",Denydisagree
k ý em là khác cơ,Denydisagree
ad k hiểu ý em rồi,Denydisagree
e có hỏi về việc đấy đâu,Denydisagree
em hỏi về việc    cơ mà,Denydisagree
đấy k phải việc e muốn hỏi,Denydisagree
e muốn hỏi cái khác cơ,Denydisagree
ý em là thế này cơ mà,Denydisagree
k đâu,Denydisagree
k phải,Denydisagree
k,Denydisagree
e k hiểu,Denydisagree
ad nhầm rồi,Denydisagree
ad tl nhầm ý em rồi,Denydisagree
"bạn ơi, mình hỏi về... cơ mà",Denydisagree
ý em là về .. cơ,Denydisagree
e k muốn tl về học phí,Denydisagree
ad hiểu nhầm ý em mất rồi,Denydisagree
e hỏi về cái khác cơ mà,Denydisagree
không phải ý đó,Denydisagree
không phải,Denydisagree
ad k hiểu à,Denydisagree
sao em thấy trên web viết khác mà,Denydisagree
ad trả lời nhầm câu hỏi của e rồi,Denydisagree
k phải cái đó,Denydisagree
em k hỏi vê việc ý,Denydisagree
em hỏi về cái khác cơ mà,Denydisagree
k phải,Denydisagree
kh phải,Denydisagree
em k hỏi veef,Denydisagree
em hỏi cái khác cơ mà,Denydisagree
sao cơ,Denydisagree
chán ad quá,Denydisagree
chán ad,Denydisagree
sao laij tl việc khác,Denydisagree
"ad ơi, e k hỏi về cái đó mà",Denydisagree
ý em k phải như vậy,Denydisagree
no,Denydisagree
em hỏi ý khác mà,Denydisagree
câu hỏi của em là khác mà ad,Denydisagree
ad nhầm rồi,Denydisagree
ad tl lời nhầm rồi đo,Denydisagree
ý em là khác mà,Denydisagree
em k hỏi câu đó,Denydisagree
k phải đâu,Denydisagree
kphair,Denydisagree
nooo,Denydisagree
ad nhầm câu hỏi rồi,Denydisagree
ad đang tl ng khác đấy à?,Denydisagree
em hỏi vấn đề khác mà ad ơi,Denydisagree
ad k hiểu câu hỏi của e rồi,Denydisagree
k,Denydisagree
ý em là thế này,Denydisagree
k phải rồi,Denydisagree
ad nhầm rồi,Denydisagree
ad tl sai câu hỏi rồi,Denydisagree
ad k hiểu ý,Denydisagree
ý em là như thế này,Denydisagree
em hỏi việc khác cơ,Denydisagree
ý em là,Denydisagree
câu của e là thế này,Denydisagree
ý em là thế này,Denydisagree
k phải,Denydisagree
not right,Denydisagree
sai rồi,Denydisagree
k đúng,Denydisagree
nhầm rồi,Denydisagree
lại nhầm nữa rồi,Denydisagree
ad lại tl nhầm rồi,Denydisagree
ad tl lại cho e vs,Denydisagree
e nhắc lại câu tl này,Denydisagree
ad tl sai ý em rồi,Denydisagree
sai ý em rồi,Denydisagree
bạn tl sai câu hỏi của mình rồi,Denydisagree
k đúng,Denydisagree
em k đồng tình,Denydisagree
e k đồng ý vs câu tl này,Denydisagree
em xem trên website của khoa thông báo khác cơ mà,Denydisagree
em nhắc lại câu hỏi ntn nhé,Denydisagree
câu của e là như thế này mà,Denydisagree
em hỏi câu này cơ,Denydisagree
k phải câu đó,Denydisagree
ad nhâm nữa rồi,Denydisagree
đó k phải câu em hỏi,Denydisagree
dạ không ạ,Denydisagree
tôi k thuộc 3 thành phần trên,Denydisagree
vâng,Agree
ok,Agree
đúng rồi ạ,Agree
đúng ý e luôn,Agree
dúng rồi ad,Agree
dúng ý em luôn,Agree
đúng câu hỏi em muốn hỏi rôi ạ,Agree
đúng là cái mà em muốn hỏi ạ,Agree
chuẩn rồi ad,Agree
chuẩn k cần chỉnh rồi ad ơi,Agree
yes,Agree
right,Agree
em muốn hỏi đúng phần ý ạ,Agree
giống vs ý em luôn,Agree
vâng vâng,Agree
chuẩn rồi ad ơi,Agree
y em là thế đấy a,Agree
chuẩn luôn,Agree
đúng ý em rồi ad ơi,Agree
đấy e hỏi cái đấy cơ mà,Agree
mãi bh mói đúng,Agree
ad hiều ý em rồi đấy,Agree
bh mới thấy ad thông minh một tí,Agree
trời ơi! bây h mới đúng nè,Agree
đủng ok,Agree
chuẩn rồi,Agree
vâng ạ,Agree
vâng vâng !,Agree
bh mới đúng nà,Agree
vâng đúng rồi ạ,Agree
em hiểu rồi ạ,Agree
bh thì em hiểu rồi ạ,Agree
hóa ra là vậy,Agree
em hiểu rồi ad ạ,Agree
bh em mới hiểu,Agree
thì từ đầu ý em là thế mà,Agree
ad hiều rồi đó,Agree
vâng em hiểu rồi ạ,Agree
đúng thông tin em muốn đc giải đáp ạ,Agree
đúng câu hỏi em rồi,Agree
đúng,Agree
đúng vấn đề em muốn hỏi rồi ạ,Agree
vâng đó là điều em muốn hỏi đấy ạ,Agree
chuẩn rồi,Agree
chính xác,Agree
chính xác luôn,Agree
đúng rồi add ơi,Agree
vâng câu hỏi của em là về việc đó ạ,Agree
đúng câu hỏi của em rồi ạ,Agree
vâng đúng,Agree
đúng câu đó rồi mà,Agree
ad tl đúng câu hỏi của e rồi đó,Agree
chuẩn rồi ad,Agree
vâng đúng câu đó,Agree
vâng đúng ý đó rồi ạ,Agree
yes yes,Agree
right right,Agree
đúng,Agree
chuẩn rồi ạ,Agree
vang ý em là thế mà,Agree
may là ad đã hiểu,Agree
mãi ad mới hiểu,Agree
bh thì đúng rồi ạ,Agree
câu hỏi của em là vậy ad,Agree
may là ad hiểu,Agree
ad hiểu câu hỏi của e rồi đó ạ,Agree
ad tl đúng câu e hỏi,Agree
vang e cũng đc trên web như thế,Agree
vậy là đúng rồi,Agree
cuối cùng cũng đúng,Agree
giờ thì chuẩn ý em luôn,Agree
đúng câu hỏi của em luôn,Agree
ad hiểu ra rồi đó,Agree
may quá,Agree
chuẩn chuẩn,Agree
vâng ad ơiiii,Agree
vậng ok,Agree
em đọc cũng thấy thế,Agree
h thì em hiểu rồi,Agree
ý em là vậy đó,Agree
đấy là câu hỏi của e ạ,Agree
ý em là thế mà,Agree
bh thì ad hiểu ý em rồi,Agree
may quá ad hiểu rồi,Agree
vâng chuẩn rồi ad,Agree
vâng dúng ý em rồi,Agree
bạn đúng rồi đó,Agree
đúng câu mình hỏi,Agree
may là bạn đã hiểu,Agree
"đúng câu của mình rồi, bạn giúp mình giải đáp nhé",Agree
"bạn ơi, chuẩn rồi.",Agree
"bạn ơi, chuẩn ý mình rồi",Agree
bạn ơi đúng ý mình rồi,Agree
vâng mình hỏi ý đó mà,Agree
ý mình là vậy đó,Agree
